2,0,281,288,0,2005,9614
1,1,277,283,92,2009,3531
1,1,274,242,0,2007,0
1,1,273,0,87,2008,24119
2,1,264,263,0,2004,8977
1,1,281,288,0,2007,9761
1,1,248,0,89,2008,9624
2,1,251,245,0,0,8947
1,1,257,288,90,2008,20639
1,1,242,271,90,2008,8826
2,1,248,277,0,2005,18246
5,1,251,249,0,2006,9561
1,1,263,0,0,2007,9372
1,1,280,0,92,2004,17954
1,1,0,0,92,2009,0
1,1,268,0,87,2007,9492
1,1,263,248,88,2006,9336
1,1,251,236,93,2006,51156
1,1,268,0,0,2007,8971
1,1,268,0,90,2009,9617
2,1,238,245,0,2005,9670
1,1,236,238,88,2006,20733
1,1,249,281,87,2008,15931
1,1,288,281,0,2006,9727
1,1,281,0,90,2009,17180
1,1,281,0,91,2006,0
1,0,0,0,0,0,0
1,1,245,283,0,2006,22188
1,1,0,0,0,0,9771
1,1,245,0,92,2009,9793
1,1,269,292,92,2008,3571
1,1,273,0,0,2008,0
1,0,0,0,0,0,0
1,0,0,0,0,0,0
1,1,289,0,89,2008,15897
1,1,268,239,88,2006,9046
5,1,0,0,0,2006,9755
2,1,251,245,88,2005,9492
1,1,268,281,86,2007,3636
1,1,268,0,87,2008,50185
1,1,245,0,0,2006,50294
1,0,238,0,89,2008,50017
1,1,287,239,0,2006,9429
1,1,240,260,0,2006,22250
1,1,245,264,94,2007,3748
1,1,0,0,0,2007,9415
1,1,245,292,94,0,16408
1,1,273,0,92,2009,0
1,1,292,251,90,2009,8875
2,1,0,0,0,0,15959
1,1,281,0,0,2007,51437
1,1,273,0,86,2007,9565
1,1,245,264,89,2008,3576
1,1,273,0,0,2009,9649
1,1,267,251,0,2007,9718
1,0,252,0,0,0,0
1,1,268,289,90,2009,3604
1,1,273,0,92,2009,9313
1,1,238,236,94,2007,9379
1,1,245,265,0,2006,18699
1,1,261,239,92,2009,9763
1,1,261,0,0,2008,9354
1,1,268,0,90,2009,9563
1,1,0,0,0,2009,8840
1,1,280,288,0,2006,50909
1,1,245,246,0,2008,9649
1,1,268,289,90,2009,11114
1,1,268,0,90,2009,0
1,0,240,236,0,2007,50389
1,0,245,254,0,2007,50402
1,1,281,0,0,2006,9787
1,0,0,0,0,0,0
1,1,240,278,93,2006,53375
1,1,263,245,0,2007,50318
1,1,239,249,0,2008,52395
1,1,270,270,0,0,9771
1,1,261,253,0,0,9738
1,1,240,0,92,2009,22256
1,1,288,264,89,2006,15921
2,1,274,261,0,2005,3694
1,1,281,288,0,2006,9324
2,1,249,281,0,2005,3748
1,1,261,283,88,2006,9720
2,1,257,292,0,2005,17383
1,1,281,289,95,2007,15918
1,1,251,272,92,2009,25459
1,1,268,281,94,2008,9760
1,1,251,249,0,2007,9331
1,1,245,292,93,2006,19148
1,1,280,0,92,2009,50222
1,1,251,245,89,2007,50325
1,1,249,288,87,2008,52783
1,1,271,0,94,2008,9654
1,1,249,288,90,2009,9442
1,1,253,272,88,2006,25624
1,1,0,0,0,2007,0
1,1,287,0,0,2005,53001
1,1,281,0,86,2007,0
1,1,245,0,90,2009,52736
1,1,239,289,0,2007,15911
1,1,264,0,0,2007,3765
1,1,277,260,93,2007,23692
1,1,288,251,0,2009,9655
1,1,261,0,89,0,0
1,1,281,291,0,2007,9451
2,0,261,263,0,2005,3546
1,1,249,0,92,2009,9417
1,1,0,0,92,2009,15897
1,1,269,0,0,2007,9460
1,2,261,0,0,0,9772
1,1,284,0,92,2009,50864
1,0,0,0,0,0,0
1,1,245,261,92,2009,0
1,1,0,0,0,2008,15985
1,1,269,289,90,2009,9588
1,1,268,0,87,2008,8911
1,1,251,0,0,2005,0
1,1,268,239,0,2007,16159
1,1,292,255,0,2006,50017
1,1,273,0,0,2006,19157
1,1,245,277,86,2008,6399
1,1,268,0,92,0,9532
1,1,251,249,0,0,9382
1,1,0,0,92,2009,9343
1,1,269,0,87,2007,9694
1,1,0,0,94,0,53429
1,1,0,0,90,2008,22214
1,1,240,280,86,2008,26532
1,1,249,261,92,2009,9382
1,1,273,281,0,2007,9372
1,1,245,0,0,2007,9580
4,0,292,255,0,2002,0
2,1,281,0,0,2005,9617
1,1,268,0,0,2006,15906
1,1,268,239,0,0,8875
1,1,0,0,90,2009,22251
1,1,268,0,92,2009,9669
5,2,259,0,0,0,9351
1,1,260,277,0,2005,50813
1,1,287,290,0,2006,9344
1,1,289,248,94,2008,8994
1,1,245,0,93,2006,8905
5,1,269,0,0,2006,9606
1,1,239,278,94,2008,52453
1,1,260,254,0,2006,20691
1,1,0,0,0,2007,9598
1,1,268,0,90,2009,15936
1,1,277,257,92,2007,9653
1,1,249,260,92,2009,3527
1,1,261,245,92,2009,9388
1,1,248,282,87,2008,9343
1,0,0,0,0,0,0
1,1,268,281,0,2006,22265
1,1,0,0,0,2008,9554
1,1,0,0,92,2009,9752
1,1,257,237,0,2006,10289
1,1,249,289,86,2008,9372
2,1,288,292,0,2004,9681
1,1,280,245,88,2006,15895
2,1,248,253,0,2004,9438
1,1,281,0,93,0,50649
1,0,281,288,88,2005,3900
1,0,249,260,0,0,15943
2,1,292,281,0,2005,51367
1,1,281,236,88,2006,9317
1,1,253,284,92,2009,9331
1,1,277,248,87,2008,15933
1,1,281,251,87,2007,9497
1,0,0,0,87,2008,53398
1,1,281,0,89,2008,15911
1,1,245,255,89,2008,19238
1,1,251,264,93,2008,9378
1,1,272,277,86,2007,15937
5,1,249,0,0,2005,1267
1,1,279,260,94,2008,8960
1,1,245,254,0,2008,52312
1,1,252,249,0,2009,0
1,1,278,239,92,2008,9504
5,1,273,0,0,0,22760
1,1,261,253,0,2005,9563
1,1,268,0,0,2007,25723
1,1,268,0,87,2008,50692
1,1,278,245,92,2009,0
1,0,0,0,0,0,0
1,0,0,0,0,0,0
1,1,268,239,86,2007,9429
1,1,245,0,0,2009,59794
2,1,249,277,0,2005,8271
1,1,261,246,93,2006,6100
1,1,269,289,92,2009,3342
1,1,264,0,88,2006,9720
3,0,0,0,0,0,0
2,1,248,253,0,2005,15939
1,1,277,0,92,2008,3747
1,1,268,0,89,2008,9647
1,1,239,287,89,2008,10488
1,1,240,0,93,0,9159
1,1,245,236,89,2008,8959
1,0,0,0,0,0,0
1,1,268,239,92,2008,15954
5,1,244,0,0,0,21841
1,0,271,242,92,0,0
1,1,268,0,92,2009,53243
1,1,270,0,90,2009,0
1,1,257,277,92,2009,9665
4,2,0,0,0,0,0
1,1,280,0,0,2007,9419
1,1,273,242,0,2007,24208
1,1,268,0,86,2008,9645
1,1,245,0,0,2008,9614
2,1,251,272,0,2005,9605
1,1,238,277,93,2006,3564
2,1,238,245,0,2005,8990
1,1,236,288,88,2006,22234
1,1,245,248,91,2008,0
1,1,281,0,92,2009,53756
1,1,277,289,89,2008,50100
1,1,238,236,0,0,0
1,1,281,264,90,2009,8948
1,1,260,277,88,2006,24172
1,1,268,0,0,2008,9343
1,1,268,0,92,2009,53398
1,1,252,242,0,2006,9764
2,1,236,281,94,2003,25188
1,1,278,240,0,2006,9513
1,1,239,242,95,2008,9609
1,1,288,287,89,2007,15945
1,1,273,0,0,2007,9598
1,1,278,239,87,2007,50662
2,1,264,288,0,2004,9339
1,1,239,249,89,2008,9429
1,1,273,0,87,2007,3602
1,1,0,0,0,2009,3748
1,1,242,275,90,2004,9705
1,1,273,0,0,2009,9382
1,1,271,0,0,2008,9323
1,1,277,0,87,2007,4555
1,1,251,236,89,2006,9372
1,1,267,257,0,2008,9738
1,1,284,248,0,2007,22188
1,1,281,251,94,2008,50213
1,0,0,0,0,0,0
1,1,249,281,86,2007,9584
1,1,273,0,0,2007,9654
1,1,239,0,0,2009,9530
1,1,268,0,92,2009,8820
1,1,268,0,0,2006,3701
1,1,257,277,93,2006,26073
1,1,281,272,87,2007,9437
1,1,253,248,0,2007,50194
1,1,273,288,95,2007,9787
1,1,273,0,90,2009,9677
1,1,281,0,87,2007,9720
1,1,281,288,92,2004,25022
1,1,268,0,0,2006,9644
1,1,277,248,88,2006,15892
1,1,281,0,0,2009,3591
1,1,260,0,94,0,9442
1,1,251,249,89,2008,21142
2,1,277,245,94,2005,9349
1,1,268,0,0,2006,9795
2,1,272,251,0,2005,9719
1,1,240,0,0,2007,0
1,1,236,281,0,2008,9779
1,1,265,248,94,2008,51780
1,1,249,257,89,2008,50344
1,1,263,261,0,2008,9382
1,1,281,0,92,2009,9802
2,1,261,288,0,2005,0
1,1,272,277,93,2006,8989
1,1,268,0,90,2007,3704
1,1,268,239,95,2008,3704
1,1,268,0,92,2009,0
1,1,256,249,0,2009,15969
1,1,288,0,90,2009,50315
1,1,268,0,90,2009,17833
1,1,245,0,89,2008,9654
1,1,242,271,92,2009,17507
1,1,240,245,94,2009,9718
1,1,268,0,87,2007,9447
1,1,264,0,0,2008,54459
1,1,269,287,87,2007,3607
1,1,238,257,94,2008,11482
1,1,245,251,94,2008,9530
1,1,281,236,90,2009,9617
1,1,270,269,89,2007,9712
1,1,268,289,0,2006,0
1,1,268,289,0,2008,0
1,1,280,289,0,2009,20975
1,1,278,271,0,2009,9650
1,1,261,0,89,2008,9436
1,1,238,0,95,2008,9765
1,1,249,281,92,2008,9451
1,1,273,0,90,0,50737
1,1,281,0,89,2008,15956
1,1,260,248,92,2008,9645
1,1,264,238,0,2007,15932
1,1,268,0,90,2009,9745
1,1,249,0,0,2006,9755
1,1,263,289,92,2009,19127
5,1,267,249,0,2005,52215
1,1,277,279,89,2008,9787
1,1,245,261,0,2006,16445
1,1,264,0,0,2007,3025
2,1,268,239,0,2005,9653
1,1,239,276,92,2009,9330
1,0,281,0,0,2006,16227
1,1,281,249,0,2006,3627
1,1,288,281,86,2007,16004
1,1,247,236,90,2009,53946
1,1,277,292,93,2006,9419
4,0,0,0,0,0,0
1,1,240,278,87,2008,9729
1,1,268,281,0,2006,15933
1,1,287,282,87,2008,9077
1,0,0,0,0,2008,9346
1,1,239,281,90,2009,15932
1,1,273,0,92,0,9722
1,1,268,0,90,2008,15897
1,1,0,0,0,2008,15897
1,1,268,0,90,2009,8857
5,1,273,0,0,2006,22205
1,1,238,272,0,2007,8837
1,1,268,269,88,2006,9734
1,1,273,281,92,2009,15963
1,0,0,0,0,0,0
1,1,0,0,87,2008,16510
1,1,0,0,87,2008,9494
1,1,268,0,94,2007,9419
1,1,245,0,0,2007,15969
1,1,281,0,86,2006,8835
1,1,278,239,90,2008,50584
1,1,0,236,90,2009,4588
1,1,281,288,90,2008,22187
2,1,236,0,93,2005,15959
1,1,251,292,94,2008,51777
1,1,281,279,90,2008,3509
2,1,255,0,0,2004,16018
1,1,245,0,0,2009,9570
1,1,281,272,89,2008,15959
1,1,236,0,0,2005,0
1,1,0,0,89,2008,8914
1,1,238,267,90,2009,9805
1,0,0,0,0,0,0
1,1,260,0,90,2009,9658
1,1,268,0,0,2007,3714
2,1,256,236,0,2005,9614
1,1,273,0,87,2008,0
1,1,245,281,89,2007,9335
5,1,249,0,0,2006,9617
1,1,251,0,93,0,8891
1,1,245,0,89,2004,8947
1,1,288,0,0,2006,9530
2,1,268,239,0,2005,50034
1,0,0,0,0,0,0
1,1,249,250,89,2008,3685
1,1,268,0,90,2009,9625
1,1,256,236,0,2006,9422
1,1,291,288,92,2009,9773
1,1,260,277,0,2009,9455
1,1,236,245,0,2009,19694
1,1,245,261,0,2007,3594
2,1,236,238,0,2005,9321
1,1,245,264,92,2008,2929
1,1,281,247,88,2006,9717
2,1,238,239,0,2005,3676
1,1,268,0,0,2007,9466
1,1,273,281,86,2007,9805
1,1,277,245,0,2006,8952
1,0,0,0,0,0,0
1,1,250,252,94,0,0
1,1,0,0,87,2008,22217
1,1,0,0,0,0,8966
1,1,273,0,0,2009,50909
1,1,0,0,87,2007,50927
2,1,240,0,0,2005,9167
1,1,257,286,87,2006,3571
1,1,288,261,87,2006,9541
1,1,246,265,0,0,15963
1,1,265,246,89,2008,16421
1,1,251,0,93,2007,53756
1,1,268,0,90,2009,3739
1,1,280,0,90,2009,6399
1,1,271,242,0,2009,50194
2,2,245,285,0,0,5407
1,0,281,278,94,0,0
1,1,266,249,92,2009,3681
1,1,268,281,89,2008,3762
1,1,281,0,92,2009,9484
1,1,268,0,0,2007,9729
2,1,272,251,0,2005,0
1,1,239,0,0,2008,50760
1,1,248,0,0,2007,9614
1,1,246,249,87,2008,50621
1,1,279,260,94,2008,2622
1,1,283,289,89,2007,15897
1,1,268,0,89,2008,9729
1,1,273,0,89,2008,9584
1,1,0,0,92,2008,9588
1,1,288,0,89,2007,8847
1,1,268,0,87,2008,8881
1,1,281,277,89,2007,9404
1,1,249,281,0,2006,9556
1,1,260,0,94,2008,2105
1,1,273,287,94,2008,16836
1,1,263,283,89,2008,8878
1,0,283,251,86,2007,17243
1,1,280,271,90,2009,8906
1,1,271,0,90,2008,50584
1,1,279,251,89,2008,3632
1,1,268,0,0,2007,15902
1,1,0,0,90,2009,24996
1,1,265,248,93,2006,8977
1,1,270,0,90,0,8878
1,1,245,0,87,2008,16445
2,1,245,251,0,2004,8848
1,1,281,235,0,2007,50201
5,2,258,0,91,0,25700
1,1,277,260,0,2006,9343
1,1,249,277,87,2008,3756
1,1,249,288,94,2008,50270
1,1,248,263,89,2008,9436
1,1,245,0,86,2008,9575
5,0,0,0,91,0,0
1,1,239,278,0,2007,9444
1,0,0,0,0,0,0
1,1,0,0,0,2007,9459
1,1,268,0,87,2008,8947
1,1,273,0,92,2009,9605
1,1,0,0,92,2009,16112
1,1,268,0,92,2008,9429
1,1,273,0,92,2008,9625
2,1,263,248,0,2005,21799
1,1,245,257,0,2007,50963
1,1,249,257,0,2006,53946
1,1,268,289,92,2009,51986
1,1,281,249,0,2007,17561
1,1,273,0,92,2009,50303
2,1,239,287,0,2005,9626
1,1,272,288,0,2006,8930
1,1,245,256,92,2009,9495
1,1,236,277,86,2006,53002
1,1,251,292,86,2007,50185
1,1,238,0,94,2009,0
1,1,260,277,0,0,9610
1,1,263,253,0,2006,3613
1,1,281,245,87,2008,16274
1,1,268,0,0,2007,9481
5,1,249,0,91,2006,15908
1,1,287,254,89,2008,9331
1,1,238,245,0,0,0
1,1,277,261,92,2008,9388
1,1,268,0,0,2006,8906
1,1,249,254,92,2008,8994
5,1,268,0,0,2008,19492
1,1,277,267,89,2008,1945
1,1,0,0,0,0,9650
1,1,265,249,0,2006,3520
5,1,273,0,0,2005,15923
1,0,0,0,0,0,0
1,1,0,0,0,2008,9372
1,1,248,253,93,2006,24975
1,1,245,246,89,2007,22211
1,1,245,236,0,0,9729
1,1,0,0,0,2009,15904
1,2,246,0,0,2007,21083
1,1,281,0,90,2008,9681
1,1,268,0,94,2008,9533
4,2,0,0,0,0,0
1,1,283,236,87,2008,9492
1,1,268,0,86,2006,50141
1,1,245,251,92,2009,9496
1,1,288,0,87,2006,17713
1,1,273,0,92,0,9625
1,1,238,0,89,2008,15926
1,1,268,0,87,2008,50143
1,1,281,0,93,2006,15912
1,1,240,0,86,2006,9323
1,1,278,251,90,2009,9617
2,1,292,0,0,2004,3739
1,1,277,292,87,2008,3688
1,1,261,0,89,2008,9533
1,1,281,0,92,2008,9648
1,1,245,261,94,2008,53092
1,1,268,0,95,2008,9609
1,1,264,0,94,2007,9677
1,1,243,0,0,2007,9697
1,0,0,0,0,0,0
1,1,265,248,0,2007,3762
1,1,268,0,0,2009,9649
1,1,245,251,87,2006,3612
1,1,245,289,90,2009,8947
1,1,268,0,0,2007,9336
1,1,249,265,0,2006,9550
1,1,247,257,94,0,0
1,1,236,249,94,2008,52815
1,1,257,0,93,2006,15925
1,1,263,260,0,0,3686
1,1,251,0,92,2009,9665
1,1,273,0,94,0,3550
2,1,239,287,0,2005,9327
1,1,268,0,92,2009,52215
1,1,251,292,88,2006,22234
2,1,277,248,0,2005,1648
1,1,0,0,0,2007,9382
1,1,268,0,0,2006,9717
1,1,0,0,92,2009,0
1,1,273,0,0,2007,9397
1,1,268,0,0,2007,9351
2,1,281,0,94,2004,9632
1,1,281,289,92,2009,9720
2,1,245,283,0,2005,9437
1,1,253,0,93,2008,8883
1,0,257,0,0,2008,53946
1,1,251,0,89,2007,50527
1,1,273,269,86,2007,8954
1,1,273,0,93,2007,22234
1,1,271,0,90,2008,8845
2,1,260,248,0,2005,3556
5,1,258,249,0,0,9382
1,1,288,279,0,2008,15934
1,1,268,289,89,2008,2505
1,1,261,264,0,2006,16074
1,1,249,238,0,2007,8966
1,1,273,0,0,2008,9563
1,1,289,287,86,2007,50963
1,1,256,283,87,2006,9612
5,0,291,0,0,2005,53946
1,1,263,277,88,2006,9763
1,1,273,0,0,2008,0
1,1,245,264,87,2008,8944
2,1,248,0,0,2005,4492
1,1,249,281,89,2007,9492
1,1,249,257,92,2008,51762
1,1,249,236,87,2008,8840
1,1,251,249,0,2007,9349
5,1,251,249,0,2005,9757
1,1,268,0,0,2007,51808
1,1,238,0,0,2006,3972
1,1,245,277,86,2007,3650
5,1,0,0,91,2005,25731
1,1,280,278,0,2007,15933
1,1,273,0,86,2007,9373
1,1,245,260,92,2009,3531
1,1,268,278,0,0,10481
1,1,239,0,90,2009,21624
1,1,240,281,92,2008,3719
1,1,245,256,0,2006,17918
2,1,281,261,0,2005,9326
1,1,292,281,94,2008,16693
1,1,265,281,0,2006,3755
1,1,251,249,86,2006,17901
1,1,268,0,94,2008,9346
1,1,264,236,0,2006,9263
1,1,278,289,92,2009,22209
1,1,0,0,92,2009,9515
1,1,0,0,0,2008,2674
1,1,281,251,87,2006,9575
1,1,260,279,0,2009,9698
1,1,263,248,0,2007,50611
1,0,0,0,0,0,0
1,1,268,0,0,2005,9581
1,1,281,288,90,2009,9530
1,1,246,0,95,2007,22258
1,1,264,0,0,2007,0
1,1,281,0,94,2009,3524
1,0,0,0,0,2008,9653
1,1,245,235,0,2006,3840
1,1,264,0,0,2007,18323
2,1,265,270,0,2005,9757
1,1,236,277,93,2008,17532
1,1,268,289,0,2009,50962
1,1,281,239,88,2006,9529
1,1,268,281,94,2009,51063
1,1,254,260,0,2007,9725
2,1,269,289,0,2004,9717
2,1,288,0,0,2005,15921
1,1,252,0,0,2007,9429
1,1,263,0,87,2008,21161
1,1,277,265,93,2007,3542
1,1,268,278,94,2006,630
1,1,281,288,87,2007,18041
1,1,240,0,90,2009,9472
1,1,0,0,90,2007,8826
1,1,251,0,0,2008,0
1,1,245,0,92,2009,3681
5,1,258,0,0,2005,3583
1,1,268,266,92,2008,8959
1,1,242,248,0,0,15898
1,0,0,0,0,2007,9536
1,0,0,0,0,0,0
1,1,257,265,90,2008,15895
1,1,270,0,89,2008,50880
1,1,281,291,0,2006,56307
2,1,280,287,93,2004,9705
2,1,257,254,0,2005,3613
1,1,288,0,0,2006,50909
1,0,273,0,0,2006,9403
1,1,268,0,95,2008,9609
2,0,0,0,0,0,0
1,1,280,0,86,2006,15969
1,1,249,0,87,2007,0
2,1,239,236,0,2005,9529
1,1,261,0,92,2008,25000
1,1,260,281,0,2006,9640
1,1,268,239,0,2007,9614
1,1,277,246,88,2004,8930
1,1,279,245,95,2008,9717
1,1,242,281,86,2008,9442
1,1,0,0,90,2008,9645
1,1,0,0,0,2009,9554
1,1,268,0,86,0,15934
1,1,277,249,0,2006,15953
1,1,248,260,0,2007,52091
1,0,268,0,0,0,17108
2,0,256,236,0,2004,8907
1,1,284,251,93,2006,9451
1,1,268,281,0,2008,9722
1,1,245,236,87,2007,3666
1,1,281,240,0,2006,9738
1,1,0,0,92,2008,15895
1,1,245,246,0,2006,9440
1,1,291,281,0,2007,9324
1,1,242,0,87,2008,22205
1,1,269,0,86,2007,50243
2,0,272,251,0,2004,6099
1,1,268,0,0,2007,3683
1,1,260,248,93,2007,3739
1,1,257,259,86,2007,15891
1,1,0,0,0,2009,8954
1,1,264,289,0,2007,0
1,1,279,236,0,2006,22211
1,1,239,242,92,2006,9694
1,1,283,272,92,2009,9673
1,1,251,257,86,2007,3681
1,1,248,265,87,2006,3659
1,1,251,266,87,2008,9594
1,1,268,0,94,2008,3757
1,1,281,249,92,2009,9723
1,1,0,0,89,2008,15920
1,1,278,0,86,2006,0
1,1,277,0,90,2009,0
1,1,239,249,0,2007,3581
5,1,257,249,0,2005,9757
1,1,268,0,0,2006,9496
1,0,0,0,92,2009,16748
1,1,284,279,0,0,9642
1,0,245,281,0,0,50036
1,0,0,0,0,0,0
1,1,239,0,0,2007,8851
1,1,268,0,94,2008,15899
2,1,281,257,0,2005,3715
1,1,245,0,94,2008,1805
1,1,0,0,0,2008,16382
1,1,273,289,90,2009,0
1,1,279,251,0,2008,9649
1,1,257,251,94,2007,3568
1,1,245,277,89,2008,2443
1,1,0,0,89,2008,9556
1,1,279,277,92,2008,51858
2,1,281,0,0,2005,15902
2,0,263,281,0,2005,8840
1,1,277,236,0,2007,3612
1,1,286,245,90,2005,0
1,1,0,0,90,2009,8831
1,1,0,0,0,0,0
1,1,281,0,0,2007,3714
1,1,281,249,86,2007,9739
1,1,242,274,0,2006,17022
1,1,283,251,0,2007,15902
4,2,0,0,0,0,2747
1,0,261,248,0,2007,0
2,1,280,269,0,2005,9554
1,1,268,0,90,2009,3741
1,1,245,283,92,2009,22214
5,1,251,249,91,2005,5780
1,1,269,240,89,2007,9521
1,1,284,0,0,2006,50492
2,1,0,0,0,2005,3721
1,1,260,0,0,2006,9321
1,1,272,0,0,2005,24979
2,1,277,260,0,2005,50137
1,1,288,251,0,2006,22602
1,1,281,289,89,2007,17641
1,1,267,0,93,2007,9318
1,1,245,277,0,2007,3714
1,1,288,249,94,2008,9328
1,1,0,0,92,2008,0
1,1,249,0,92,2009,9317
1,1,264,272,0,2008,9772
1,1,245,287,0,2007,0
1,1,273,269,94,2005,8944
1,1,277,249,87,2008,3523
1,1,263,0,89,2007,0
1,1,273,0,90,0,9762
5,1,244,270,0,2006,52110
1,1,278,270,90,2009,8970
1,1,245,281,90,2009,50143
1,1,251,249,86,2007,15982
1,1,273,0,92,2009,17934
1,1,281,0,94,2008,17949
1,1,280,0,0,2006,50737
5,2,268,0,0,2006,9752
1,1,273,0,0,2008,22256
1,1,249,281,88,2006,9658
5,1,249,0,0,2005,15931
5,1,273,0,0,2007,9571
1,1,260,236,0,2006,6099
1,1,239,0,86,2007,3718
1,1,261,0,94,2008,9648
1,1,245,0,92,2009,8952
1,1,269,287,0,2007,0
1,1,238,267,0,2009,3556
2,1,287,261,88,2005,15888
1,1,251,249,94,2008,9397
1,1,249,251,0,2006,3652
1,1,277,0,92,2009,0
1,1,263,277,86,2006,9389
1,1,236,254,90,2008,15895
1,1,268,257,95,2007,25028
1,1,271,242,0,0,9554
1,1,238,261,92,2009,15932
1,1,238,283,87,2007,9760
5,0,251,249,0,0,0
2,1,269,0,0,0,25008
1,1,273,261,92,2010,51928
1,0,0,0,0,0,0
1,1,266,245,90,2009,3737
1,1,249,0,92,2008,9701
1,1,288,0,0,2006,3687
1,1,236,245,90,2009,53756
1,1,0,0,86,2008,8886
1,1,240,275,86,2007,9536
1,1,268,0,89,2008,9349
1,1,265,249,89,2008,52555
1,1,281,272,95,2007,15876
2,1,281,277,0,2005,3581
1,1,292,236,0,2008,3719
1,1,273,278,87,2008,9447
1,1,281,249,92,2008,15933
1,1,288,279,89,2007,9684
5,1,249,0,0,0,0
1,1,245,0,90,2008,9690
1,1,0,0,0,2008,50344
1,1,249,0,89,2007,53002
5,1,273,0,0,2008,0
1,1,251,255,86,0,9692
1,0,0,0,0,0,0
1,1,245,0,87,2008,0
1,1,263,0,0,2009,3416
2,1,263,248,0,2005,9440
1,1,261,0,0,2007,25014
1,1,250,289,90,2008,3556
1,1,268,0,86,2008,3581
1,1,243,0,0,2005,9657
1,0,239,242,93,2007,8884
1,1,0,0,95,2008,9349
1,1,254,288,86,2006,9386
1,1,280,0,88,2006,17641
1,0,0,0,0,0,0
1,1,287,289,94,2007,9703
1,1,245,269,94,2009,9313
1,1,273,0,92,2008,3030
2,1,239,0,0,2005,9442
1,1,242,249,92,2008,52921
1,1,280,292,88,2006,9379
1,1,245,0,93,2005,0
1,1,0,0,0,2008,15902
1,1,265,246,0,2007,50963
1,1,0,0,92,2009,22248
1,1,249,265,86,2007,15897
5,2,258,0,0,2006,50052
1,1,251,283,0,2007,20337
1,1,281,261,0,2006,9618
1,1,0,0,92,2009,3523
1,1,260,248,87,2008,51367
